"Position";"Team";"Points";"Games";"Victories";"Ties";"Losses";"Goals scored";"Goals conceded";"Goal difference";"Performance";"Year";"Round";"Champion";"Champ";"N_round";"First_place";"TP";"TN"
"10";"Grêmio";"19";"12";"5";"4";"3";"10";"8";"2";"52.8";2014;12;"Cruzeiro";0;38;0;0;0
"11";"Atlético-MG";"16";"12";"4";"4";"4";"14";"13";"1";"44.4";2014;12;"Cruzeiro";0;38;0;0;0
"12";"Criciúma";"14";"12";"4";"2";"6";"8";"18";"-10";"38.9";2014;12;"Cruzeiro";0;38;0;0;0
"13";"Palmeiras";"13";"12";"4";"1";"7";"9";"16";"-7";"36.1";2014;12;"Cruzeiro";0;38;0;0;0
"14";"Botafogo";"12";"12";"3";"3";"6";"14";"14";"0";"33.3";2014;12;"Cruzeiro";0;38;0;0;0
"15";"Chapecoense";"12";"12";"3";"3";"6";"9";"14";"-5";"33.3";2014;12;"Cruzeiro";0;38;0;0;0
"16";"Vitória";"11";"12";"2";"5";"5";"12";"15";"-3";"30.6";2014;12;"Cruzeiro";0;38;0;0;0
"17";"Coritiba";"10";"12";"2";"4";"6";"11";"15";"-4";"27.8";2014;12;"Cruzeiro";0;38;0;0;0
"18";"Flamengo";"10";"12";"2";"4";"6";"8";"19";"-11";"27.8";2014;12;"Cruzeiro";0;38;0;0;0
"19";"Bahia";"9";"12";"2";"3";"7";"8";"14";"-6";"25.0";2014;12;"Cruzeiro";0;38;0;0;0
"20";"Figueirense";"7";"12";"2";"1";"9";"5";"20";"-15";"19.4";2014;12;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"29";"13";"9";"2";"2";"29";"13";"16";"74.4";2014;13;"Cruzeiro";1;38;1;1;1
"2";"Fluminense";"25";"13";"8";"1";"4";"22";"11";"11";"64.1";2014;13;"Cruzeiro";0;38;0;0;0
"3";"Internacional";"25";"13";"7";"4";"2";"19";"11";"8";"64.1";2014;13;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"24";"13";"6";"6";"1";"15";"6";"9";"61.5";2014;13;"Cruzeiro";0;38;0;0;0
"5";"Sport";"21";"13";"6";"3";"4";"11";"14";"-3";"53.8";2014;13;"Cruzeiro";0;38;0;0;0
"6";"Santos";"20";"13";"5";"5";"3";"15";"7";"8";"51.3";2014;13;"Cruzeiro";0;38;0;0;0
"7";"São Paulo";"20";"13";"5";"5";"3";"20";"16";"4";"51.3";2014;13;"Cruzeiro";0;38;0;0;0
"8";"Goiás";"20";"13";"5";"5";"3";"9";"10";"-1";"51.3";2014;13;"Cruzeiro";0;38;0;0;0
"9";"Atlético-MG";"19";"13";"5";"4";"4";"17";"14";"3";"48.7";2014;13;"Cruzeiro";0;38;0;0;0
"10";"Athletico-PR";"19";"13";"5";"4";"4";"20";"19";"1";"48.7";2014;13;"Cruzeiro";0;38;0;0;0
"11";"Grêmio";"19";"13";"5";"4";"4";"11";"10";"1";"48.7";2014;13;"Cruzeiro";0;38;0;0;0
"12";"Chapecoense";"15";"13";"4";"3";"6";"10";"14";"-4";"38.5";2014;13;"Cruzeiro";0;38;0;0;0
"13";"Criciúma";"15";"13";"4";"3";"6";"9";"19";"-10";"38.5";2014;13;"Cruzeiro";0;38;0;0;0
"14";"Palmeiras";"14";"13";"4";"2";"7";"10";"17";"-7";"35.9";2014;13;"Cruzeiro";0;38;0;0;0
"15";"Vitória";"14";"13";"3";"5";"5";"14";"16";"-2";"35.9";2014;13;"Cruzeiro";0;38;0;0;0
"16";"Botafogo";"13";"13";"3";"4";"6";"15";"15";"0";"33.3";2014;13;"Cruzeiro";0;38;0;0;0
"17";"Coritiba";"11";"13";"2";"5";"6";"11";"15";"-4";"28.2";2014;13;"Cruzeiro";0;38;0;0;0
"18";"Figueirense";"10";"13";"3";"1";"9";"8";"20";"-12";"25.6";2014;13;"Cruzeiro";0;38;0;0;0
"19";"Bahia";"10";"13";"2";"4";"7";"9";"15";"-6";"25.6";2014;13;"Cruzeiro";0;38;0;0;0
"20";"Flamengo";"10";"13";"2";"4";"7";"8";"20";"-12";"25.6";2014;13;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"30";"14";"9";"3";"2";"29";"13";"16";"71.4";2014;14;"Cruzeiro";1;38;1;1;1
"2";"Internacional";"28";"14";"8";"4";"2";"21";"11";"10";"66.7";2014;14;"Cruzeiro";0;38;0;0;0
"3";"Corinthians";"27";"14";"7";"6";"1";"16";"6";"10";"64.3";2014;14;"Cruzeiro";0;38;0;0;0
"4";"Fluminense";"26";"14";"8";"2";"4";"23";"12";"11";"61.9";2014;14;"Cruzeiro";0;38;0;0;0
"5";"São Paulo";"23";"14";"6";"5";"3";"23";"17";"6";"54.8";2014;14;"Cruzeiro";0;38;0;0;0
"6";"Atlético-MG";"22";"14";"6";"4";"4";"19";"15";"4";"52.4";2014;14;"Cruzeiro";0;38;0;0;0
"7";"Athletico-PR";"22";"14";"6";"4";"4";"22";"19";"3";"52.4";2014;14;"Cruzeiro";0;38;0;0;0
"8";"Sport";"21";"14";"6";"3";"5";"11";"15";"-4";"50.0";2014;14;"Cruzeiro";0;38;0;0;0
"9";"Santos";"20";"14";"5";"5";"4";"15";"8";"7";"47.6";2014;14;"Cruzeiro";0;38;0;0;0
"10";"Goiás";"20";"14";"5";"5";"4";"9";"11";"-2";"47.6";2014;14;"Cruzeiro";0;38;0;0;0
"11";"Grêmio";"19";"14";"5";"4";"5";"11";"12";"-1";"45.2";2014;14;"Cruzeiro";0;38;0;0;0
"12";"Criciúma";"16";"14";"4";"4";"6";"9";"19";"-10";"38.1";2014;14;"Cruzeiro";0;38;0;0;0
"13";"Chapecoense";"15";"14";"4";"3";"7";"10";"15";"-5";"35.7";2014;14;"Cruzeiro";0;38;0;0;0
"14";"Palmeiras";"14";"14";"4";"2";"8";"11";"19";"-8";"33.3";2014;14;"Cruzeiro";0;38;0;0;0
"15";"Vitória";"14";"14";"3";"5";"6";"15";"19";"-4";"33.3";2014;14;"Cruzeiro";0;38;0;0;0
"16";"Figueirense";"13";"14";"4";"1";"9";"9";"20";"-11";"31.0";2014;14;"Cruzeiro";0;38;0;0;0
"17";"Botafogo";"13";"14";"3";"4";"7";"15";"17";"-2";"31.0";2014;14;"Cruzeiro";0;38;0;0;0
"18";"Bahia";"13";"14";"3";"4";"7";"10";"15";"-5";"31.0";2014;14;"Cruzeiro";0;38;0;0;0
"19";"Flamengo";"13";"14";"3";"4";"7";"9";"20";"-11";"31.0";2014;14;"Cruzeiro";0;38;0;0;0
"20";"Coritiba";"12";"14";"2";"6";"6";"12";"16";"-4";"28.6";2014;14;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"33";"15";"10";"3";"2";"32";"13";"19";"73.3";2014;15;"Cruzeiro";1;38;1;1;1
"2";"Internacional";"31";"15";"9";"4";"2";"22";"11";"11";"68.9";2014;15;"Cruzeiro";0;38;0;0;0
"3";"Corinthians";"28";"15";"7";"7";"1";"17";"7";"10";"62.2";2014;15;"Cruzeiro";0;38;0;0;0
"4";"Fluminense";"26";"15";"8";"2";"5";"23";"14";"9";"57.8";2014;15;"Cruzeiro";0;38;0;0;0
"5";"São Paulo";"26";"15";"7";"5";"3";"25";"18";"7";"57.8";2014;15;"Cruzeiro";0;38;0;0;0
"6";"Atlético-MG";"23";"15";"6";"5";"4";"21";"17";"4";"51.1";2014;15;"Cruzeiro";0;38;0;0;0
"7";"Athletico-PR";"23";"15";"6";"5";"4";"23";"20";"3";"51.1";2014;15;"Cruzeiro";0;38;0;0;0
"8";"Grêmio";"22";"15";"6";"4";"5";"13";"12";"1";"48.9";2014;15;"Cruzeiro";0;38;0;0;0
"9";"Sport";"22";"15";"6";"4";"5";"12";"16";"-4";"48.9";2014;15;"Cruzeiro";0;38;0;0;0
"10";"Santos";"20";"15";"5";"5";"5";"15";"11";"4";"44.4";2014;15;"Cruzeiro";0;38;0;0;0
"11";"Goiás";"20";"15";"5";"5";"5";"9";"12";"-3";"44.4";2014;15;"Cruzeiro";0;38;0;0;0
"12";"Botafogo";"16";"15";"4";"4";"7";"17";"17";"0";"35.6";2014;15;"Cruzeiro";0;38;0;0;0
"13";"Chapecoense";"16";"15";"4";"4";"7";"10";"15";"-5";"35.6";2014;15;"Cruzeiro";0;38;0;0;0
"14";"Flamengo";"16";"15";"4";"4";"7";"10";"20";"-10";"35.6";2014;15;"Cruzeiro";0;38;0;0;0
"15";"Criciúma";"16";"15";"4";"4";"7";"9";"21";"-12";"35.6";2014;15;"Cruzeiro";0;38;0;0;0
"16";"Vitória";"15";"15";"3";"6";"6";"15";"19";"-4";"33.3";2014;15;"Cruzeiro";0;38;0;0;0
"17";"Palmeiras";"14";"15";"4";"2";"9";"12";"21";"-9";"31.1";2014;15;"Cruzeiro";0;38;0;0;0
"18";"Figueirense";"14";"15";"4";"2";"9";"11";"22";"-11";"31.1";2014;15;"Cruzeiro";0;38;0;0;0
"19";"Bahia";"14";"15";"3";"5";"7";"11";"16";"-5";"31.1";2014;15;"Cruzeiro";0;38;0;0;0
"20";"Coritiba";"12";"15";"2";"6";"7";"12";"17";"-5";"26.7";2014;15;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"36";"16";"11";"3";"2";"33";"13";"20";"75.0";2014;16;"Cruzeiro";1;38;1;1;1
"2";"Internacional";"31";"16";"9";"4";"3";"22";"12";"10";"64.6";2014;16;"Cruzeiro";0;38;0;0;0
"3";"Corinthians";"31";"16";"8";"7";"1";"22";"9";"13";"64.6";2014;16;"Cruzeiro";0;38;0;0;0
"4";"São Paulo";"29";"16";"8";"5";"3";"26";"18";"8";"60.4";2014;16;"Cruzeiro";0;38;0;0;0
"5";"Fluminense";"26";"16";"8";"2";"6";"23";"15";"8";"54.2";2014;16;"Cruzeiro";0;38;0;0;0
"6";"Sport";"25";"16";"7";"4";"5";"14";"17";"-3";"52.1";2014;16;"Cruzeiro";0;38;0;0;0
"7";"Santos";"23";"16";"6";"5";"5";"17";"11";"6";"47.9";2014;16;"Cruzeiro";0;38;0;0;0
"8";"Atlético-MG";"23";"16";"6";"5";"5";"22";"19";"3";"47.9";2014;16;"Cruzeiro";0;38;0;0;0
"9";"Athletico-PR";"23";"16";"6";"5";"5";"23";"22";"1";"47.9";2014;16;"Cruzeiro";0;38;0;0;0
"10";"Grêmio";"22";"16";"6";"4";"6";"13";"13";"0";"45.8";2014;16;"Cruzeiro";0;38;0;0;0
"11";"Goiás";"20";"16";"5";"5";"6";"11";"17";"-6";"41.7";2014;16;"Cruzeiro";0;38;0;0;0
"12";"Chapecoense";"19";"16";"5";"4";"7";"11";"15";"-4";"39.6";2014;16;"Cruzeiro";0;38;0;0;0
"13";"Flamengo";"19";"16";"5";"4";"7";"12";"21";"-9";"39.6";2014;16;"Cruzeiro";0;38;0;0;0
"14";"Figueirense";"17";"16";"5";"2";"9";"12";"22";"-10";"35.4";2014;16;"Cruzeiro";0;38;0;0;0
"15";"Criciúma";"17";"16";"4";"5";"7";"9";"21";"-12";"35.4";2014;16;"Cruzeiro";0;38;0;0;0
"16";"Botafogo";"16";"16";"4";"4";"8";"17";"18";"-1";"33.3";2014;16;"Cruzeiro";0;38;0;0;0
"17";"Coritiba";"15";"16";"3";"6";"7";"14";"17";"-3";"31.2";2014;16;"Cruzeiro";0;38;0;0;0
"18";"Bahia";"15";"16";"3";"6";"7";"11";"16";"-5";"31.2";2014;16;"Cruzeiro";0;38;0;0;0
"19";"Vitória";"15";"16";"3";"6";"7";"15";"21";"-6";"31.2";2014;16;"Cruzeiro";0;38;0;0;0
"20";"Palmeiras";"14";"16";"4";"2";"10";"13";"23";"-10";"29.2";2014;16;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"39";"17";"12";"3";"2";"34";"13";"21";"76.5";2014;17;"Cruzeiro";1;38;1;1;1
"2";"São Paulo";"32";"17";"9";"5";"3";"28";"19";"9";"62.7";2014;17;"Cruzeiro";0;38;0;0;0
"3";"Internacional";"31";"17";"9";"4";"4";"22";"13";"9";"60.8";2014;17;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"31";"17";"8";"7";"2";"23";"11";"12";"60.8";2014;17;"Cruzeiro";0;38;0;0;0
"5";"Fluminense";"29";"17";"9";"2";"6";"27";"15";"12";"56.9";2014;17;"Cruzeiro";0;38;0;0;0
"6";"Atlético-MG";"26";"17";"7";"5";"5";"23";"19";"4";"51.0";2014;17;"Cruzeiro";0;38;0;0;0
"7";"Grêmio";"25";"17";"7";"4";"6";"15";"14";"1";"49.0";2014;17;"Cruzeiro";0;38;0;0;0
"8";"Sport";"25";"17";"7";"4";"6";"14";"21";"-7";"49.0";2014;17;"Cruzeiro";0;38;0;0;0
"9";"Athletico-PR";"24";"17";"6";"6";"5";"23";"22";"1";"47.1";2014;17;"Cruzeiro";0;38;0;0;0
"10";"Santos";"23";"17";"6";"5";"6";"18";"13";"5";"45.1";2014;17;"Cruzeiro";0;38;0;0;0
"11";"Flamengo";"22";"17";"6";"4";"7";"14";"21";"-7";"43.1";2014;17;"Cruzeiro";0;38;0;0;0
"12";"Figueirense";"20";"17";"6";"2";"9";"13";"22";"-9";"39.2";2014;17;"Cruzeiro";0;38;0;0;0
"13";"Goiás";"20";"17";"5";"5";"7";"11";"18";"-7";"39.2";2014;17;"Cruzeiro";0;38;0;0;0
"14";"Botafogo";"19";"17";"5";"4";"8";"18";"18";"0";"37.3";2014;17;"Cruzeiro";0;38;0;0;0
"15";"Chapecoense";"19";"17";"5";"4";"8";"11";"16";"-5";"37.3";2014;17;"Cruzeiro";0;38;0;0;0
"16";"Palmeiras";"17";"17";"5";"2";"10";"14";"23";"-9";"33.3";2014;17;"Cruzeiro";0;38;0;0;0
"17";"Criciúma";"17";"17";"4";"5";"8";"9";"23";"-14";"33.3";2014;17;"Cruzeiro";0;38;0;0;0
"18";"Bahia";"16";"17";"3";"7";"7";"11";"16";"-5";"31.4";2014;17;"Cruzeiro";0;38;0;0;0
"19";"Coritiba";"15";"17";"3";"6";"8";"14";"18";"-4";"29.4";2014;17;"Cruzeiro";0;38;0;0;0
"20";"Vitória";"15";"17";"3";"6";"8";"15";"22";"-7";"29.4";2014;17;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"42";"18";"13";"3";"2";"38";"15";"23";"77.8";2014;18;"Cruzeiro";1;38;1;1;1
"2";"Internacional";"34";"18";"10";"4";"4";"23";"13";"10";"63.0";2014;18;"Cruzeiro";0;38;0;0;0
"3";"São Paulo";"33";"18";"9";"6";"3";"29";"20";"9";"61.1";2014;18;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"32";"18";"8";"8";"2";"24";"12";"12";"59.3";2014;18;"Cruzeiro";0;38;0;0;0
"5";"Fluminense";"30";"18";"9";"3";"6";"28";"16";"12";"55.6";2014;18;"Cruzeiro";0;38;0;0;0
"6";"Grêmio";"28";"18";"8";"4";"6";"16";"14";"2";"51.9";2014;18;"Cruzeiro";0;38;0;0;0
"7";"Sport";"28";"18";"8";"4";"6";"16";"21";"-5";"51.9";2014;18;"Cruzeiro";0;38;0;0;0
"8";"Atlético-MG";"27";"18";"7";"6";"5";"23";"19";"4";"50.0";2014;18;"Cruzeiro";0;38;0;0;0
"9";"Flamengo";"25";"18";"7";"4";"7";"16";"22";"-6";"46.3";2014;18;"Cruzeiro";0;38;0;0;0
"10";"Athletico-PR";"24";"18";"6";"6";"6";"24";"25";"-1";"44.4";2014;18;"Cruzeiro";0;38;0;0;0
"11";"Santos";"23";"18";"6";"5";"7";"18";"14";"4";"42.6";2014;18;"Cruzeiro";0;38;0;0;0
"12";"Goiás";"23";"18";"6";"5";"7";"14";"19";"-5";"42.6";2014;18;"Cruzeiro";0;38;0;0;0
"13";"Botafogo";"22";"18";"6";"4";"8";"19";"18";"1";"40.7";2014;18;"Cruzeiro";0;38;0;0;0
"14";"Figueirense";"21";"18";"6";"3";"9";"14";"23";"-9";"38.9";2014;18;"Cruzeiro";0;38;0;0;0
"15";"Chapecoense";"19";"18";"5";"4";"9";"13";"20";"-7";"35.2";2014;18;"Cruzeiro";0;38;0;0;0
"16";"Palmeiras";"17";"18";"5";"2";"11";"14";"24";"-10";"31.5";2014;18;"Cruzeiro";0;38;0;0;0
"17";"Criciúma";"17";"18";"4";"5";"9";"9";"25";"-16";"31.5";2014;18;"Cruzeiro";0;38;0;0;0
"18";"Coritiba";"16";"18";"3";"7";"8";"14";"18";"-4";"29.6";2014;18;"Cruzeiro";0;38;0;0;0
"19";"Bahia";"16";"18";"3";"7";"8";"11";"17";"-6";"29.6";2014;18;"Cruzeiro";0;38;0;0;0
"20";"Vitória";"15";"18";"3";"6";"9";"16";"24";"-8";"27.8";2014;18;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"43";"19";"13";"4";"2";"41";"18";"23";"75.4";2014;19;"Cruzeiro";1;38;1;1;1
"2";"São Paulo";"36";"19";"10";"6";"3";"31";"20";"11";"63.2";2014;19;"Cruzeiro";0;38;0;0;0
"3";"Internacional";"34";"19";"10";"4";"5";"25";"16";"9";"59.6";2014;19;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"33";"19";"8";"9";"2";"24";"12";"12";"57.9";2014;19;"Cruzeiro";0;38;0;0;0
"5";"Fluminense";"31";"19";"9";"4";"6";"31";"19";"12";"54.4";2014;19;"Cruzeiro";0;38;0;0;0
"6";"Grêmio";"31";"19";"9";"4";"6";"17";"14";"3";"54.4";2014;19;"Cruzeiro";0;38;0;0;0
"7";"Atlético-MG";"30";"19";"8";"6";"5";"24";"19";"5";"52.6";2014;19;"Cruzeiro";0;38;0;0;0
"8";"Sport";"28";"19";"8";"4";"7";"16";"23";"-7";"49.1";2014;19;"Cruzeiro";0;38;0;0;0
"9";"Santos";"26";"19";"7";"5";"7";"21";"15";"6";"45.6";2014;19;"Cruzeiro";0;38;0;0;0
"10";"Flamengo";"25";"19";"7";"4";"8";"16";"23";"-7";"43.9";2014;19;"Cruzeiro";0;38;0;0;0
"11";"Athletico-PR";"25";"19";"6";"7";"6";"25";"26";"-1";"43.9";2014;19;"Cruzeiro";0;38;0;0;0
"12";"Figueirense";"24";"19";"7";"3";"9";"17";"25";"-8";"42.1";2014;19;"Cruzeiro";0;38;0;0;0
"13";"Goiás";"24";"19";"6";"6";"7";"14";"19";"-5";"42.1";2014;19;"Cruzeiro";0;38;0;0;0
"14";"Botafogo";"22";"19";"6";"4";"9";"19";"19";"0";"38.6";2014;19;"Cruzeiro";0;38;0;0;0
"15";"Chapecoense";"20";"19";"5";"5";"9";"13";"20";"-7";"35.1";2014;19;"Cruzeiro";0;38;0;0;0
"16";"Palmeiras";"18";"19";"5";"3";"11";"15";"25";"-10";"31.6";2014;19;"Cruzeiro";0;38;0;0;0
"17";"Criciúma";"18";"19";"4";"6";"9";"9";"25";"-16";"31.6";2014;19;"Cruzeiro";0;38;0;0;0
"18";"Coritiba";"17";"19";"3";"8";"8";"14";"18";"-4";"29.8";2014;19;"Cruzeiro";0;38;0;0;0
"19";"Bahia";"17";"19";"3";"8";"8";"11";"17";"-6";"29.8";2014;19;"Cruzeiro";0;38;0;0;0
"20";"Vitória";"15";"19";"3";"6";"10";"17";"27";"-10";"26.3";2014;19;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"46";"20";"14";"4";"2";"43";"19";"24";"76.7";2014;20;"Cruzeiro";1;38;1;1;1
"2";"São Paulo";"39";"20";"11";"6";"3";"35";"22";"13";"65.0";2014;20;"Cruzeiro";0;38;0;0;0
"3";"Corinthians";"36";"20";"9";"9";"2";"25";"12";"13";"60.0";2014;20;"Cruzeiro";0;38;0;0;0
"4";"Internacional";"34";"20";"10";"4";"6";"25";"18";"7";"56.7";2014;20;"Cruzeiro";0;38;0;0;0
"5";"Grêmio";"34";"20";"10";"4";"6";"18";"14";"4";"56.7";2014;20;"Cruzeiro";0;38;0;0;0
"6";"Fluminense";"32";"20";"9";"5";"6";"32";"20";"12";"53.3";2014;20;"Cruzeiro";0;38;0;0;0
"7";"Sport";"31";"20";"9";"4";"7";"19";"24";"-5";"51.7";2014;20;"Cruzeiro";0;38;0;0;0
"8";"Atlético-MG";"30";"20";"8";"6";"6";"24";"20";"4";"50.0";2014;20;"Cruzeiro";0;38;0;0;0
"9";"Goiás";"27";"20";"7";"6";"7";"15";"19";"-4";"45.0";2014;20;"Cruzeiro";0;38;0;0;0
"10";"Santos";"26";"20";"7";"5";"8";"22";"18";"4";"43.3";2014;20;"Cruzeiro";0;38;0;0;0
"11";"Figueirense";"25";"20";"7";"4";"9";"18";"26";"-8";"41.7";2014;20;"Cruzeiro";0;38;0;0;0
"12";"Flamengo";"25";"20";"7";"4";"9";"16";"24";"-8";"41.7";2014;20;"Cruzeiro";0;38;0;0;0
"13";"Athletico-PR";"25";"20";"6";"7";"7";"25";"27";"-2";"41.7";2014;20;"Cruzeiro";0;38;0;0;0
"14";"Botafogo";"22";"20";"6";"4";"10";"21";"23";"-2";"36.7";2014;20;"Cruzeiro";0;38;0;0;0
"15";"Palmeiras";"21";"20";"6";"3";"11";"16";"25";"-9";"35.0";2014;20;"Cruzeiro";0;38;0;0;0
"16";"Chapecoense";"20";"20";"5";"5";"10";"13";"23";"-10";"33.3";2014;20;"Cruzeiro";0;38;0;0;0
"17";"Coritiba";"20";"20";"4";"8";"8";"17";"18";"-1";"33.3";2014;20;"Cruzeiro";0;38;0;0;0
"18";"Vitória";"18";"20";"4";"6";"10";"19";"27";"-8";"30.0";2014;20;"Cruzeiro";0;38;0;0;0
"19";"Criciúma";"18";"20";"4";"6";"10";"9";"26";"-17";"30.0";2014;20;"Cruzeiro";0;38;0;0;0
"20";"Bahia";"17";"20";"3";"8";"9";"12";"19";"-7";"28.3";2014;20;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"46";"21";"14";"4";"3";"43";"21";"22";"73.0";2014;21;"Cruzeiro";1;38;1;1;1
"2";"São Paulo";"42";"21";"12";"6";"3";"37";"22";"15";"66.7";2014;21;"Cruzeiro";0;38;0;0;0
"3";"Internacional";"37";"21";"11";"4";"6";"27";"18";"9";"58.7";2014;21;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"36";"21";"9";"9";"3";"25";"13";"12";"57.1";2014;21;"Cruzeiro";0;38;0;0;0
"5";"Fluminense";"35";"21";"10";"5";"6";"35";"20";"15";"55.6";2014;21;"Cruzeiro";0;38;0;0;0
"6";"Grêmio";"35";"21";"10";"5";"6";"18";"14";"4";"55.6";2014;21;"Cruzeiro";0;38;0;0;0
"7";"Sport";"31";"21";"9";"4";"8";"20";"27";"-7";"49.2";2014;21;"Cruzeiro";0;38;0;0;0
"8";"Atlético-MG";"31";"21";"8";"7";"6";"24";"20";"4";"49.2";2014;21;"Cruzeiro";0;38;0;0;0
"9";"Santos";"29";"21";"8";"5";"8";"24";"19";"5";"46.0";2014;21;"Cruzeiro";0;38;0;0;0
"10";"Flamengo";"28";"21";"8";"4";"9";"17";"24";"-7";"44.4";2014;21;"Cruzeiro";0;38;0;0;0
"11";"Athletico-PR";"28";"21";"7";"7";"7";"27";"27";"0";"44.4";2014;21;"Cruzeiro";0;38;0;0;0
"12";"Goiás";"27";"21";"7";"6";"8";"15";"20";"-5";"42.9";2014;21;"Cruzeiro";0;38;0;0;0
"13";"Figueirense";"25";"21";"7";"4";"10";"18";"29";"-11";"39.7";2014;21;"Cruzeiro";0;38;0;0;0
"14";"Chapecoense";"23";"21";"6";"5";"10";"16";"24";"-8";"36.5";2014;21;"Cruzeiro";0;38;0;0;0
"15";"Botafogo";"22";"21";"6";"4";"11";"21";"25";"-4";"34.9";2014;21;"Cruzeiro";0;38;0;0;0
"16";"Palmeiras";"21";"21";"6";"3";"12";"16";"28";"-12";"33.3";2014;21;"Cruzeiro";0;38;0;0;0
"17";"Criciúma";"21";"21";"5";"6";"10";"10";"26";"-16";"33.3";2014;21;"Cruzeiro";0;38;0;0;0
"18";"Coritiba";"20";"21";"4";"8";"9";"18";"20";"-2";"31.7";2014;21;"Cruzeiro";0;38;0;0;0
"19";"Bahia";"20";"21";"4";"8";"9";"15";"19";"-4";"31.7";2014;21;"Cruzeiro";0;38;0;0;0
"20";"Vitória";"18";"21";"4";"6";"11";"19";"29";"-10";"28.6";2014;21;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"49";"22";"15";"4";"3";"45";"21";"24";"74.2";2014;22;"Cruzeiro";1;38;1;1;1
"2";"São Paulo";"42";"22";"12";"6";"4";"38";"25";"13";"63.6";2014;22;"Cruzeiro";0;38;0;0;0
"3";"Internacional";"38";"22";"11";"5";"6";"27";"18";"9";"57.6";2014;22;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"37";"22";"9";"10";"3";"26";"14";"12";"56.1";2014;22;"Cruzeiro";0;38;0;0;0
"5";"Grêmio";"36";"22";"10";"6";"6";"18";"14";"4";"54.5";2014;22;"Cruzeiro";0;38;0;0;0
"6";"Fluminense";"35";"22";"10";"5";"7";"36";"23";"13";"53.0";2014;22;"Cruzeiro";0;38;0;0;0
"7";"Atlético-MG";"34";"22";"9";"7";"6";"27";"22";"5";"51.5";2014;22;"Cruzeiro";0;38;0;0;0
"8";"Sport";"32";"22";"9";"5";"8";"20";"27";"-7";"48.5";2014;22;"Cruzeiro";0;38;0;0;0
"9";"Santos";"30";"22";"8";"6";"8";"24";"19";"5";"45.5";2014;22;"Cruzeiro";0;38;0;0;0
"10";"Flamengo";"29";"22";"8";"5";"9";"19";"26";"-7";"43.9";2014;22;"Cruzeiro";0;38;0;0;0
"11";"Athletico-PR";"28";"22";"7";"7";"8";"27";"29";"-2";"42.4";2014;22;"Cruzeiro";0;38;0;0;0
"12";"Goiás";"27";"22";"7";"6";"9";"17";"23";"-6";"40.9";2014;22;"Cruzeiro";0;38;0;0;0
"13";"Figueirense";"26";"22";"7";"5";"10";"19";"30";"-11";"39.4";2014;22;"Cruzeiro";0;38;0;0;0
"14";"Chapecoense";"24";"22";"6";"6";"10";"17";"25";"-8";"36.4";2014;22;"Cruzeiro";0;38;0;0;0
"15";"Coritiba";"23";"22";"5";"8";"9";"21";"21";"0";"34.8";2014;22;"Cruzeiro";0;38;0;0;0
"16";"Bahia";"23";"22";"5";"8";"9";"18";"21";"-3";"34.8";2014;22;"Cruzeiro";0;38;0;0;0
"17";"Botafogo";"22";"22";"6";"4";"12";"23";"28";"-5";"33.3";2014;22;"Cruzeiro";0;38;0;0;0
"18";"Palmeiras";"22";"22";"6";"4";"12";"18";"30";"-12";"33.3";2014;22;"Cruzeiro";0;38;0;0;0
"19";"Criciúma";"22";"22";"5";"7";"10";"11";"27";"-16";"33.3";2014;22;"Cruzeiro";0;38;0;0;0
"20";"Vitória";"21";"22";"5";"6";"11";"22";"30";"-8";"31.8";2014;22;"Cruzeiro";0;38;0;0;0
"1";"Cruzeiro";"49";"23";"15";"4";"4";"47";"24";"23";"71.0";2014;23;"Cruzeiro";1;38;1;1;1
"2";"São Paulo";"42";"23";"12";"6";"5";"40";"28";"12";"60.9";2014;23;"Cruzeiro";0;38;0;0;0
"3";"Internacional";"41";"23";"12";"5";"6";"28";"18";"10";"59.4";2014;23;"Cruzeiro";0;38;0;0;0
"4";"Corinthians";"40";"23";"10";"10";"3";"29";"16";"13";"58.0";2014;23;"Cruzeiro";0;38;0;0;0
"5";"Grêmio";"39";"23";"11";"6";"6";"19";"14";"5";"56.5";2014;23;"Cruzeiro";0;38;0;0;0
"6";"Atlético-MG";"37";"23";"10";"7";"6";"30";"24";"6";"53.6";2014;23;"Cruzeiro";0;38;0;0;0
"7";"Fluminense";"36";"23";"10";"6";"7";"37";"24";"13";"52.2";2014;23;"Cruzeiro";0;38;0;0;0
